method,x,approx,exact,abs_error,rel_error
Heun,0.5900000000000003,0.76224671309811665,0.76225142739658924,4.7142984725967452E-06,6.1847409658687751E-06
Heun,0.60000000000000031,0.76042461102617775,0.76042930601928449,4.6949931067352679E-06,6.1741730063148123E-06
Heun,0.61000000000000032,0.75862455416182406,0.75862922915396958,4.6749921455147003E-06,6.1624582540436284E-06
Heun,0.62000000000000033,0.75684568677118336,0.75685034111760374,4.6543464203852025E-06,6.1496636655767163E-06
Heun,0.63000000000000034,0.75508719533021729,0.75509182843441658,4.6331041992919708E-06,6.1358532205883933E-06
Heun,0.64000000000000035,0.75334830630287675,0.75335291761418099,4.611311304247856E-06,6.1210880354643295E-06
Heun,0.65000000000000036,0.75162828404413129,0.75163287305535342,4.589011222133621E-06,6.105426471503274E-06
Heun,0.66000000000000036,0.74992642882027349,0.74993099506548599,4.566245212500597E-06,6.0889242424538393E-06
Heun,0.67000000000000037,0.74824207493940609,0.74824661799181591,4.5430524098222236E-06,6.0716345177329514E-06
Heun,0.68000000000000038,0.74657458898549034,0.74657910845541142,4.5194699210826528E-06,6.0536080222394075E-06
Heun,0.69000000000000039,0.74492336814976656,0.74492786368268715,4.4955329205897954E-06,6.0348931350559675E-06
Heun,0.7000000000000004,0.74328783865376491,0.74329230992850381,4.4712747389041851E-06,6.0155359826719492E-06
Heun,0.71000000000000041,0.74166745425849634,0.741671900985446,4.4467269496584194E-06,5.9955805315795667E-06
Heun,0.72000000000000042,0.74006169485476203,0.74006611677421297,4.4219194509365067E-06,5.9750686755978009E-06
Heun,0.73000000000000043,0.7384700651298447,0.73847446201038924,4.3968805445437908E-06,5.954040322231193E-06
Heun,0.74000000000000044,0.73689209330614358,0.73689646494315486,4.3716370112800718E-06,5.9325334753780087E-06
Heun,0.75000000000000044,0.73532732994759531,0.73533167616177719,4.346214181882857E-06,5.9105843137811829E-06
Heun,0.76000000000000045,0.73377534682998413,0.73377966746599121,4.3206360070824346E-06,5.8882272697607088E-06
Heun,0.77000000000000046,0.73223573587148605,0.73224003079660827,4.2949251222168527E-06,5.8654951019362034E-06
Heun,0.78000000000000047,0.73070810812001907,0.7307123772229297,4.2691029106256551E-06,5.8424189675536665E-06
Heun,0.79000000000000048,0.72919209279418085,0.729196335983744,4.2431895631578342E-06,5.819028490693606E-06
Heun,0.80000000000000049,0.7276873363747528,0.72769155357888859,4.2172041357924073E-06,5.7953518289901677E-06
Heun,0.8100000000000005,0.72619350174393349,0.72619769290853742,4.1911646039283212E-06,5.7714157368020452E-06
Heun,0.82000000000000051,0.72471026736963418,0.72471443245754918,4.1650879150090248E-06,5.7472456270371096E-06
Heun,0.83000000000000052,0.72323732653233108,0.7232414655223689,4.1389900378163702E-06,5.7228656292691274E-06
Heun,0.84000000000000052,0.7217743865921179,0.72177849947812878,4.1128860108763377E-06,5.6982986474422672E-06
Heun,0.85000000000000053,0.7203211682937416,0.72032525508372869,4.0867899870900004E-06,5.6735664131189855E-06
Heun,0.86000000000000054,0.71887740510753761,0.71888146582281487,4.0607152772542676E-06,5.6486895378869514E-06
Heun,0.87000000000000055,0.71744284260429991,0.71744687727869183,4.0346743919172923E-06,5.623687564115245E-06
Heun,0.88000000000000056,0.7160172378622397,0.71602124654131982,4.0086790801252548E-06,5.5985790119993128E-06
Heun,0.89000000000000057,0.71460035890429119,0.71460434164465858,3.9827403673919903E-06,5.5733814260865939E-06
Heun,0.90000000000000058,0.71319198416412588,0.71319594103271755,3.9568685916702151E-06,5.548111419546783E-06
Heun,0.91000000000000059,0.71179190197932996,0.71179583305276739,3.9310734374353729E-06,5.52278471629694E-06
Heun,0.9200000000000006,0.71039991011028825,0.71040381547425668,3.9053639684372143E-06,5.4974161917206803E-06
Heun,0.9300000000000006,0.70901581528340285,0.70901969503206119,3.8797486583419527E-06,5.4720199108551152E-06
Heun,0.94000000000000061,0.70763943275734931,0.70764328699277068,3.854235421374419E-06,5.4466091669824211E-06
Heun,0.95000000000000062,0.70627058591115088,0.70627441474279073,3.8288316398515931E-06,5.4211965162219874E-06
Heun,0.96000000000000063,0.70490910585291644,0.7049129093971076,3.8035441911610235E-06,5.3957938116842203E-06
Heun,0.97000000000000064,0.70355483104815442,0.70355860942762805,3.7783794736290233E-06,5.3704122363853316E-06
Heun,0.98000000000000065,0.70220760696663531,0.70221136031006592,3.7533434306125102E-06,5.3450623339528226E-06
Heun,0.99000000000000066,0.70086728574683277,0.70087101418840791,3.7284415751459576E-06,5.3197540404143571E-06
Heun,1.0000000000000007,0.69953372587702667,0.69953742955603637,3.7036790097033645E-06,5.2944967093044005E-06
Heun,1.0100000000000007,0.69820679189220203,0.69821047095265254,3.6790604505121394E-06,5.2692991435124266E-06
Heun,1.0200000000000007,0.69688635408592625,0.6968900086761709,3.6545902446505352E-06,5.2441696170734936E-06
Heun,1.0300000000000007,0.69557228823643069,0.69557591850882194,3.6302723912529089E-06,5.2191159030460823E-06
Heun,1.0400000000000007,0.69426447534616509,0.69426808145672392,3.6061105588292008E-06,5.1941452960432249E-06
Heun,1.0500000000000007,0.69296280139413446,0.69296638350223783,3.5821081033615698E-06,5.169264636074144E-06
Heun,1.0600000000000007,0.69166715710036342,0.69167071536844771,3.5582680842916048E-06,5.1444803295399019E-06
Heun,1.0700000000000007,0.69037743770186899,0.69038097229514972,3.534593280729581E-06,5.1197983707224678E-06
Heun,1.0800000000000007,0.68909354273955781,0.68909705382576347,3.5110862056653147E-06,5.0952243605514763E-06
Heun,1.0900000000000007,0.68781537585549213,0.68781886360461386,3.4877491217333301E-06,5.0707635277785581E-06
Heun,1.1000000000000008,0.68654284460000037,0.68654630918405346,3.4645840530922456E-06,5.0464207446671625E-06
Heun,1.1100000000000008,0.68527586024813669,0.68527930184093644,3.4415927997466511E-06,5.0222005463616636E-06
Heun,1.1200000000000008,0.68401433762501762,0.68401775640196694,3.4187769493154718E-06,4.9981071466804164E-06
Heun,1.1300000000000008,0.68275819493959156,0.68276159107747991,3.3961378883562432E-06,4.9741444533766795E-06
Heun,1.1400000000000008,0.68150735362641857,0.68151072730323292,3.3736768143555196E-06,4.9503160844906533E-06
Heun,1.1500000000000008,0.68026173819506075,0.68026508958980647,3.3513947457208815E-06,4.9266253818907128E-06
Heun,1.1600000000000008,0.67902127608670426,0.67902460537923648,3.3292925322170319E-06,4.9030754255657729E-06
Heun,1.1700000000000008,0.67778589753765384,0.67778920490851768,3.3073708638475807E-06,4.8796690457311304E-06
Heun,1.1800000000000008,0.67655553544935965,0.67655882107964094,3.2856302812911409E-06,4.8564088373157226E-06
Heun,1.1900000000000008,0.67533012526465297,0.67533338933583609,3.2640711831177782E-06,4.8332971697932652E-06
Heun,1.2000000000000008,0.67410960484988502,0.67411284754372025,3.2426938352259072E-06,4.8103362003690941E-06
Heun,1.2100000000000009,0.67289391438267898,0.67289713588105671,3.2214983777256734E-06,4.7875278834719658E-06
Heun,1.2200000000000009,0.6716829962450187,0.67168619672985175,3.200484833043582E-06,4.7648739821248931E-06
Heun,1.2300000000000009,0.67047679492141388,0.67047997457452646,3.1796531125838357E-06,4.7423760772459259E-06
Heun,1.2400000000000009,0.66927525690189282,0.66927841590491688,3.1590030240558065E-06,4.7200355780056512E-06
Heun,1.2500000000000009,0.66807833058958843,0.66808146912386557,3.1385342771361735E-06,4.6978537297660487E-06
Heun,1.2600000000000009,0.66688596621269292,0.66688908445918282,3.1182464899082163E-06,4.6758316232339186E-06
Heun,1.2700000000000009,0.66569811574057003,0.66570121387976411,3.098139194079863E-06,4.6539702018433268E-06
Heun,1.2800000000000009,0.66451473280382278,0.66451781101566454,3.0782118417560511E-06,4.6322702715227794E-06
Heun,1.2900000000000009,0.66333577261812648,0.66333883108193603,3.0584638095465522E-06,4.610732506517885E-06
Heun,1.3000000000000009,0.66216119191164424,0.66216423080604769,3.0388944034509535E-06,4.5893574564189343E-06
Heun,1.3100000000000009,0.66099094885585319,0.66099396835871715,3.019502863965684E-06,4.5681455535697016E-06
Heun,1.320000000000001,0.65982500299961722,0.65982800328798807,3.0002883708579731E-06,4.5470971200218575E-06
Heun,1.330000000000001,0.65866331520635113,0.6586662964563974,2.9812500462744751E-06,4.5262123720075195E-06
Heun,1.340000000000001,0.65750584759412722,0.65750880998108707,2.9623869598482955E-06,4.5054914274723706E-06
