t,x_analytical,x_pinn,abs_error
4.757929883138565,-0.3874478912591411,-0.3874281048774719,1.9786381669162356e-05
4.782971619365609,-0.3861253112959647,-0.3861052393913269,2.0071904637819493e-05
4.808013355592655,-0.38385241008146237,-0.3838317096233368,2.0700458125577637e-05
4.833055091819699,-0.380644330774177,-0.38062235713005066,2.1973644126316305e-05
4.858096828046745,-0.3765183991662407,-0.37649643421173096,2.1964954509734458e-05
4.88313856427379,-0.3714940586964809,-0.3714730441570282,2.1014539452690606e-05
4.908180300500835,-0.3655928008270427,-0.3655743896961212,1.8411130921491825e-05
4.93322203672788,-0.3588380910034695,-0.35882386565208435,1.4225351385122043e-05
4.958263772954925,-0.351255290427013,-0.3512464463710785,8.844055934487116e-06
4.98330550918197,-0.34287157387611267,-0.34286895394325256,2.6199328601039795e-06
5.008347245409015,-0.33371584382148484,-0.3337191343307495,3.290509264675112e-06
5.03338898163606,-0.3238186410860693,-0.32382732629776,8.685211690728778e-06
5.058430717863105,-0.31321205230719773,-0.313225120306015,1.3067998817284376e-05
5.08347245409015,-0.30192961446377664,-0.3019457161426544,1.6101678877777914e-05
5.108514190317195,-0.29000621673595706,-0.2900237441062927,1.7527370335668202e-05
5.133555926544241,-0.2774779999687816,-0.27749621868133545,1.8218712553863536e-05
5.158597662771285,-0.26438225401454984,-0.26440075039863586,1.8496384086019724e-05
5.183639398998331,-0.2507573132312066,-0.25077587366104126,1.8560429834668657e-05
5.208681135225376,-0.2366424504159056,-0.2366618812084198,1.9430792514207873e-05
5.233722871452421,-0.22207776945400162,-0.22209933400154114,2.1564547539515422e-05
5.258764607679466,-0.2071040969641521,-0.2071284055709839,2.4308606831779933e-05
5.283806343906511,-0.19176287321992228,-0.1917915642261505,2.8691006228237503e-05
5.308848080133556,-0.176096042627268,-0.17612969875335693,3.3656126088937866e-05
5.333889816360601,-0.1601459440356415,-0.16018441319465637,3.8469159014870025e-05
5.358931552587646,-0.14395520115806532,-0.14399844408035278,4.324292228746751e-05
5.383973288814691,-0.12756661337253503,-0.12761345505714417,4.684168460913907e-05
5.409015025041736,-0.11102304717343311,-0.11107215285301208,4.910567957897016e-05
5.434056761268781,-0.09436732853733329,-0.09441763162612915,5.0303088795861095e-05
5.459098497495827,-0.07764213646267307,-0.07769256830215454,5.0431839481474006e-05
5.484140233722871,-0.06088989793723386,-0.06094023212790489,5.033419067103362e-05
5.509181969949917,-0.04415268458129644,-0.044203486293554306,5.080171225786689e-05
5.534223706176962,-0.027472111207674423,-0.027524380013346672,5.2268805672248814e-05
5.559265442404007,-0.010889236532646675,-0.010943828150629997,5.459161798332217e-05
5.584307178631052,0.00555553373589603,0.005497130099684,5.840363621203038e-05
5.609348914858097,0.021822541214944525,0.021760256960988045,6.22842539564801e-05
5.634390651085142,0.03787296635804719,0.03780749812722206,6.546823082512893e-05
5.6594323873121875,0.05366891696174386,0.05360129848122597,6.761848051789476e-05
5.684474123539232,0.06917351347588199,0.06910446286201477,6.9050613867222e-05
5.709515859766277,0.08435097093678515,0.0842827558517456,6.821508503954132e-05
5.734557595993322,0.09916667735247606,0.0991000235080719,6.665384440415756e-05
5.759599332220367,0.11358726837974177,0.11352220177650452,6.506660323725433e-05
5.784641068447413,0.1275806981436291,0.12751662731170654,6.407083192255802e-05
5.809682804674457,0.1411163060611229,0.1410519778728485,6.432818827439846e-05
5.834724540901503,0.15416487954207742,0.15409892797470093,6.595156737648766e-05
5.859766277128548,0.16669871245202647,0.16663077473640442,6.793771562205175e-05
5.884808013355593,0.17869165923324565,0.1786213517189026,7.030751434305982e-05
5.909849749582638,0.19011918459227534,0.19004732370376587,7.186088850946737e-05
5.934891485809683,0.20095840867411177,0.20088660717010498,7.180150400679097e-05
5.959933222036728,0.21118814765532828,0.21111798286437988,7.016479094840156e-05
5.9849749582637735,0.22078894970048907,0.22072149813175201,6.74515687370536e-05
6.010016694490818,0.22974312623834559,0.22967961430549622,6.35119328493694e-05
6.035058430717863,0.23803477852642127,0.2379744052886963,6.0373237724981044e-05
6.060100166944908,0.2456498194846505,0.24559223651885986,5.758296579064237e-05
6.085141903171953,0.2525759907907501,0.2525199055671692,5.6085223580915056e-05
6.110183639398999,0.2588028752418833,0.25874724984169006,5.562540019321549e-05
6.135225375626043,0.26432190439895303,0.26426586508750916,5.6039311443878415e-05
6.160267111853089,0.2691263615414652,0.26906946301460266,5.68985268625255e-05
6.185308848080133,0.27321137997232453,0.27315476536750793,5.661460481659608e-05
6.210350584307179,0.27657393672314484,0.2765185534954071,5.538322773773752e-05
6.235392320534224,0.2792128417216152,0.27915993332862854,5.290839298666139e-05
6.260434056761269,0.2811287224931864,0.28107979893684387,4.8923556342506114e-05
6.285475792988314,0.2823240044797583,0.2822801172733307,4.388720642761745e-05
6.3105175292153595,0.28280288706816104,0.2827647030353546,3.818403280642091e-05
6.335559265442404,0.2825713154310105,0.28253814578056335,3.316965044714015e-05
