t,x_true,x_pinn
1.1769616026711185,-0.4939351022280859,-0.5208274722099304
1.2020033388981637,-0.5216841283353529,-0.5476481318473816
1.2270450751252087,-0.5478548238748583,-0.5728296637535095
1.2520868113522539,-0.5723976155427515,-0.5963239669799805
1.2771285475792988,-0.5952674862447106,-0.6180867552757263
1.302170283806344,-0.6164240420172775,-0.6380776166915894
1.327212020033389,-0.635831566746053,-0.6562618017196655
1.352253756260434,-0.6534590646658418,-0.6726114153862
1.3772954924874792,-0.6692802906584703,-0.6871034502983093
1.4023372287145242,-0.6832737683942884,-0.6997215747833252
1.4273789649415694,-0.6954227963932477,-0.7104549407958984
1.4524207011686143,-0.7057154421108324,-0.7192962169647217
1.4774624373956595,-0.7141445241829546,-0.72624272108078
1.5025041736227045,-0.7207075829921304,-0.7312939167022705
1.5275459098497497,-0.7254068397447885,-0.7344537377357483
1.5525876460767947,-0.728249144276324,-0.73572838306427
1.5776293823038399,-0.7292459118264945,-0.7351281642913818
1.6026711185308848,-0.7284130490528478,-0.732667088508606
1.6277128547579298,-0.7257708695740646,-0.7283653020858765
1.652754590984975,-0.7213439993583136,-0.7222464680671692
1.67779632721202,-0.7151612722939147,-0.7143412232398987
1.7028380634390652,-0.7072556163007466,-0.7046869993209839
1.7278797996661102,-0.6976639303608615,-0.6933268308639526
1.7529215358931554,-0.6864269528656601,-0.680311381816864
1.7779632721202003,-0.6735891216946881,-0.6656975150108337
1.8030050083472455,-0.6591984264576072,-0.6495474576950073
1.8280467445742905,-0.6433062533461532,-0.6319282054901123
1.8530884808013357,-0.6259672230568745,-0.6129107475280762
1.8781302170283807,-0.6072390222581487,-0.592568039894104
1.9031719532554257,-0.587182229086361,-0.5709734559059143
1.9282136894824708,-0.5658601331661925,-0.5482003688812256
1.9532554257095158,-0.5433385506587071,-0.5243223309516907
1.978297161936561,-0.5196856348482968,-0.4994122087955475
2.003338898163606,-0.4949716827856026,-0.4735439717769623
2.028380634390651,-0.46926893850819834,-0.4467926323413849
2.0534223706176964,-0.4426513933641738,-0.41923585534095764
2.0784641068447414,-0.41519458396575437,-0.39095285534858704
2.1035058430717863,-0.386975388300727,-0.3620239496231079
